
╔════════════════════════════════════════════════════════════╗
║  SEC Crypto ETF Tracker Server                             ║
║  ──────────────────────────────────────────────────────── ║
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /
[Request] GET /styles.css
[Request] GET /app.js
[Request] GET /api/all-etf-applications
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
[Request] GET /api/sync-progress
